pool,qid,stratum,arm,mode,t,recall10,mrr10,ndcg10,n_rel_in_arm,reachable,union10_hit,page_hit,first_rank,best_cov_top10
OLD80_CONTAMINATED,Q053,prose,A,sparse,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q053,prose,B,hybrid,0.4,1,0.5,0.6309297535714575,1,1,1,1,2,0.8419811320754716
OLD80_CONTAMINATED,Q053,prose,B,hybrid,0.5,1,0.5,0.6309297535714575,1,1,1,1,2,0.8419811320754716
OLD80_CONTAMINATED,Q053,prose,B,hybrid,0.6,1,0.5,0.6309297535714575,1,1,1,1,2,0.8419811320754716
OLD80_CONTAMINATED,Q053,prose,B,hybrid,0.7,1,0.5,0.6309297535714575,1,1,1,1,2,0.8419811320754716
OLD80_CONTAMINATED,Q053,prose,B,hybrid,0.8,1,0.5,0.6309297535714575,1,1,1,1,2,0.8419811320754716
OLD80_CONTAMINATED,Q053,prose,B,dense,0.4,1,0.5,0.6309297535714575,1,1,1,1,2,0.8419811320754716
OLD80_CONTAMINATED,Q053,prose,B,dense,0.5,1,0.5,0.6309297535714575,1,1,1,1,2,0.8419811320754716
OLD80_CONTAMINATED,Q053,prose,B,dense,0.6,1,0.5,0.6309297535714575,1,1,1,1,2,0.8419811320754716
OLD80_CONTAMINATED,Q053,prose,B,dense,0.7,1,0.5,0.6309297535714575,1,1,1,1,2,0.8419811320754716
OLD80_CONTAMINATED,Q053,prose,B,dense,0.8,1,0.5,0.6309297535714575,1,1,1,1,2,0.8419811320754716
OLD80_CONTAMINATED,Q053,prose,B,sparse,0.4,1,0.5,0.6309297535714575,1,1,1,1,2,0.8419811320754716
OLD80_CONTAMINATED,Q053,prose,B,sparse,0.5,1,0.5,0.6309297535714575,1,1,1,1,2,0.8419811320754716
OLD80_CONTAMINATED,Q053,prose,B,sparse,0.6,1,0.5,0.6309297535714575,1,1,1,1,2,0.8419811320754716
OLD80_CONTAMINATED,Q053,prose,B,sparse,0.7,1,0.5,0.6309297535714575,1,1,1,1,2,0.8419811320754716
OLD80_CONTAMINATED,Q053,prose,B,sparse,0.8,1,0.5,0.6309297535714575,1,1,1,1,2,0.8419811320754716
OLD80_CONTAMINATED,Q054,prose,A,hybrid,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q054,prose,A,hybrid,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q054,prose,A,hybrid,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q054,prose,A,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q054,prose,A,hybrid,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q054,prose,A,dense,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q054,prose,A,dense,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q054,prose,A,dense,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q054,prose,A,dense,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q054,prose,A,dense,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q054,prose,A,sparse,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q054,prose,A,sparse,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q054,prose,A,sparse,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q054,prose,A,sparse,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q054,prose,A,sparse,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q054,prose,B,hybrid,0.4,0,0.0,0.0,1,1,1,1,0,0.3626373626373626
OLD80_CONTAMINATED,Q054,prose,B,hybrid,0.5,0,0.0,0.0,1,1,0,1,0,0.3626373626373626
OLD80_CONTAMINATED,Q054,prose,B,hybrid,0.6,0,0.0,0.0,1,1,0,1,0,0.3626373626373626
OLD80_CONTAMINATED,Q054,prose,B,hybrid,0.7,0,0.0,0.0,1,1,0,1,0,0.3626373626373626
OLD80_CONTAMINATED,Q054,prose,B,hybrid,0.8,0,0.0,0.0,0,0,0,1,0,0.3626373626373626
OLD80_CONTAMINATED,Q054,prose,B,dense,0.4,0,0.0,0.0,1,1,1,1,0,0.3626373626373626
OLD80_CONTAMINATED,Q054,prose,B,dense,0.5,0,0.0,0.0,1,1,0,1,0,0.3626373626373626
OLD80_CONTAMINATED,Q054,prose,B,dense,0.6,0,0.0,0.0,1,1,0,1,0,0.3626373626373626
OLD80_CONTAMINATED,Q054,prose,B,dense,0.7,0,0.0,0.0,1,1,0,1,0,0.3626373626373626
OLD80_CONTAMINATED,Q054,prose,B,dense,0.8,0,0.0,0.0,0,0,0,1,0,0.3626373626373626
OLD80_CONTAMINATED,Q054,prose,B,sparse,0.4,0,0.0,0.0,1,1,1,1,0,0.3626373626373626
OLD80_CONTAMINATED,Q054,prose,B,sparse,0.5,0,0.0,0.0,1,1,0,1,0,0.3626373626373626
OLD80_CONTAMINATED,Q054,prose,B,sparse,0.6,0,0.0,0.0,1,1,0,1,0,0.3626373626373626
OLD80_CONTAMINATED,Q054,prose,B,sparse,0.7,0,0.0,0.0,1,1,0,1,0,0.3626373626373626
OLD80_CONTAMINATED,Q054,prose,B,sparse,0.8,0,0.0,0.0,0,0,0,1,0,0.3626373626373626
OLD80_CONTAMINATED,Q055,prose,A,hybrid,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q055,prose,A,hybrid,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q055,prose,A,hybrid,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q055,prose,A,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q055,prose,A,hybrid,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q055,prose,A,dense,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q055,prose,A,dense,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q055,prose,A,dense,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q055,prose,A,dense,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q055,prose,A,dense,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q055,prose,A,sparse,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q055,prose,A,sparse,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q055,prose,A,sparse,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q055,prose,A,sparse,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q055,prose,A,sparse,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q055,prose,B,hybrid,0.4,1,1.0,1.0,1,1,1,1,1,0.8592592592592593
OLD80_CONTAMINATED,Q055,prose,B,hybrid,0.5,1,1.0,1.0,1,1,1,1,1,0.8592592592592593
OLD80_CONTAMINATED,Q055,prose,B,hybrid,0.6,1,1.0,1.0,1,1,1,1,1,0.8592592592592593
OLD80_CONTAMINATED,Q055,prose,B,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,0.8592592592592593
OLD80_CONTAMINATED,Q055,prose,B,hybrid,0.8,1,1.0,1.0,1,1,1,1,1,0.8592592592592593
OLD80_CONTAMINATED,Q055,prose,B,dense,0.4,1,1.0,1.0,1,1,1,1,1,0.8592592592592593
OLD80_CONTAMINATED,Q055,prose,B,dense,0.5,1,1.0,1.0,1,1,1,1,1,0.8592592592592593
OLD80_CONTAMINATED,Q055,prose,B,dense,0.6,1,1.0,1.0,1,1,1,1,1,0.8592592592592593
OLD80_CONTAMINATED,Q055,prose,B,dense,0.7,1,1.0,1.0,1,1,1,1,1,0.8592592592592593
OLD80_CONTAMINATED,Q055,prose,B,dense,0.8,1,1.0,1.0,1,1,1,1,1,0.8592592592592593
OLD80_CONTAMINATED,Q055,prose,B,sparse,0.4,1,1.0,1.0,1,1,1,1,1,0.8592592592592593
OLD80_CONTAMINATED,Q055,prose,B,sparse,0.5,1,1.0,1.0,1,1,1,1,1,0.8592592592592593
OLD80_CONTAMINATED,Q055,prose,B,sparse,0.6,1,1.0,1.0,1,1,1,1,1,0.8592592592592593
OLD80_CONTAMINATED,Q055,prose,B,sparse,0.7,1,1.0,1.0,1,1,1,1,1,0.8592592592592593
OLD80_CONTAMINATED,Q055,prose,B,sparse,0.8,1,1.0,1.0,1,1,1,1,1,0.8592592592592593
OLD80_CONTAMINATED,Q056,prose,A,hybrid,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q056,prose,A,hybrid,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q056,prose,A,hybrid,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q056,prose,A,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q056,prose,A,hybrid,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q056,prose,A,dense,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q056,prose,A,dense,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q056,prose,A,dense,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q056,prose,A,dense,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q056,prose,A,dense,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q056,prose,A,sparse,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q056,prose,A,sparse,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q056,prose,A,sparse,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q056,prose,A,sparse,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q056,prose,A,sparse,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q056,prose,B,hybrid,0.4,1,1.0,1.0,1,1,1,1,1,0.7684964200477327
OLD80_CONTAMINATED,Q056,prose,B,hybrid,0.5,1,1.0,1.0,1,1,1,1,1,0.7684964200477327
OLD80_CONTAMINATED,Q056,prose,B,hybrid,0.6,1,1.0,1.0,1,1,1,1,1,0.7684964200477327
OLD80_CONTAMINATED,Q056,prose,B,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,0.7684964200477327
OLD80_CONTAMINATED,Q056,prose,B,hybrid,0.8,0,0.0,0.0,0,0,1,1,0,0.7684964200477327
OLD80_CONTAMINATED,Q056,prose,B,dense,0.4,1,1.0,1.0,1,1,1,1,1,0.7684964200477327
OLD80_CONTAMINATED,Q056,prose,B,dense,0.5,1,1.0,1.0,1,1,1,1,1,0.7684964200477327
OLD80_CONTAMINATED,Q056,prose,B,dense,0.6,1,1.0,1.0,1,1,1,1,1,0.7684964200477327
OLD80_CONTAMINATED,Q056,prose,B,dense,0.7,1,1.0,1.0,1,1,1,1,1,0.7684964200477327
OLD80_CONTAMINATED,Q056,prose,B,dense,0.8,0,0.0,0.0,0,0,1,1,0,0.7684964200477327
OLD80_CONTAMINATED,Q056,prose,B,sparse,0.4,1,1.0,1.0,1,1,1,1,1,0.7684964200477327
OLD80_CONTAMINATED,Q056,prose,B,sparse,0.5,1,1.0,1.0,1,1,1,1,1,0.7684964200477327
OLD80_CONTAMINATED,Q056,prose,B,sparse,0.6,1,1.0,1.0,1,1,1,1,1,0.7684964200477327
OLD80_CONTAMINATED,Q056,prose,B,sparse,0.7,1,1.0,1.0,1,1,1,1,1,0.7684964200477327
OLD80_CONTAMINATED,Q056,prose,B,sparse,0.8,0,0.0,0.0,0,0,1,1,0,0.7684964200477327
OLD80_CONTAMINATED,Q057,prose,A,hybrid,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q057,prose,A,hybrid,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q057,prose,A,hybrid,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q057,prose,A,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q057,prose,A,hybrid,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q057,prose,A,dense,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q057,prose,A,dense,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q057,prose,A,dense,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q057,prose,A,dense,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q057,prose,A,dense,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q057,prose,A,sparse,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q057,prose,A,sparse,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q057,prose,A,sparse,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q057,prose,A,sparse,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q057,prose,A,sparse,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q057,prose,B,hybrid,0.4,1,1.0,1.0,1,1,1,1,1,0.9880952380952381
OLD80_CONTAMINATED,Q057,prose,B,hybrid,0.5,1,1.0,1.0,1,1,1,1,1,0.9880952380952381
OLD80_CONTAMINATED,Q057,prose,B,hybrid,0.6,1,1.0,1.0,1,1,1,1,1,0.9880952380952381
OLD80_CONTAMINATED,Q057,prose,B,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,0.9880952380952381
OLD80_CONTAMINATED,Q057,prose,B,hybrid,0.8,1,1.0,1.0,1,1,1,1,1,0.9880952380952381
OLD80_CONTAMINATED,Q057,prose,B,dense,0.4,1,1.0,1.0,1,1,1,1,1,0.9880952380952381
OLD80_CONTAMINATED,Q057,prose,B,dense,0.5,1,1.0,1.0,1,1,1,1,1,0.9880952380952381
OLD80_CONTAMINATED,Q057,prose,B,dense,0.6,1,1.0,1.0,1,1,1,1,1,0.9880952380952381
OLD80_CONTAMINATED,Q057,prose,B,dense,0.7,1,1.0,1.0,1,1,1,1,1,0.9880952380952381
OLD80_CONTAMINATED,Q057,prose,B,dense,0.8,1,1.0,1.0,1,1,1,1,1,0.9880952380952381
OLD80_CONTAMINATED,Q057,prose,B,sparse,0.4,1,1.0,1.0,1,1,1,1,1,0.9880952380952381
OLD80_CONTAMINATED,Q057,prose,B,sparse,0.5,1,1.0,1.0,1,1,1,1,1,0.9880952380952381
OLD80_CONTAMINATED,Q057,prose,B,sparse,0.6,1,1.0,1.0,1,1,1,1,1,0.9880952380952381
OLD80_CONTAMINATED,Q057,prose,B,sparse,0.7,1,1.0,1.0,1,1,1,1,1,0.9880952380952381
OLD80_CONTAMINATED,Q057,prose,B,sparse,0.8,1,1.0,1.0,1,1,1,1,1,0.9880952380952381
OLD80_CONTAMINATED,Q058,prose,A,hybrid,0.4,0,0.0,0.0,6,1,0,0,0,0.3314917127071823
OLD80_CONTAMINATED,Q058,prose,A,hybrid,0.5,0,0.0,0.0,6,1,0,0,0,0.3314917127071823
OLD80_CONTAMINATED,Q058,prose,A,hybrid,0.6,0,0.0,0.0,6,1,0,0,0,0.3314917127071823
OLD80_CONTAMINATED,Q058,prose,A,hybrid,0.7,0,0.0,0.0,1,1,0,0,0,0.3314917127071823
OLD80_CONTAMINATED,Q058,prose,A,hybrid,0.8,0,0.0,0.0,1,1,0,0,0,0.3314917127071823
OLD80_CONTAMINATED,Q058,prose,A,dense,0.4,0,0.0,0.0,6,1,0,0,0,0.3314917127071823
OLD80_CONTAMINATED,Q058,prose,A,dense,0.5,0,0.0,0.0,6,1,0,0,0,0.3314917127071823
OLD80_CONTAMINATED,Q058,prose,A,dense,0.6,0,0.0,0.0,6,1,0,0,0,0.3314917127071823
OLD80_CONTAMINATED,Q058,prose,A,dense,0.7,0,0.0,0.0,1,1,0,0,0,0.3314917127071823
OLD80_CONTAMINATED,Q058,prose,A,dense,0.8,0,0.0,0.0,1,1,0,0,0,0.3314917127071823
OLD80_CONTAMINATED,Q058,prose,A,sparse,0.4,0,0.0,0.0,6,1,0,0,0,0.3314917127071823
OLD80_CONTAMINATED,Q058,prose,A,sparse,0.5,0,0.0,0.0,6,1,0,0,0,0.3314917127071823
OLD80_CONTAMINATED,Q058,prose,A,sparse,0.6,0,0.0,0.0,6,1,0,0,0,0.3314917127071823
OLD80_CONTAMINATED,Q058,prose,A,sparse,0.7,0,0.0,0.0,1,1,0,0,0,0.3314917127071823
OLD80_CONTAMINATED,Q058,prose,A,sparse,0.8,0,0.0,0.0,1,1,0,0,0,0.3314917127071823
OLD80_CONTAMINATED,Q058,prose,B,hybrid,0.4,0,0.0,0.0,6,1,0,0,0,0.3259668508287293
OLD80_CONTAMINATED,Q058,prose,B,hybrid,0.5,0,0.0,0.0,6,1,0,0,0,0.3259668508287293
OLD80_CONTAMINATED,Q058,prose,B,hybrid,0.6,0,0.0,0.0,6,1,0,0,0,0.3259668508287293
OLD80_CONTAMINATED,Q058,prose,B,hybrid,0.7,0,0.0,0.0,1,1,0,0,0,0.3259668508287293
OLD80_CONTAMINATED,Q058,prose,B,hybrid,0.8,0,0.0,0.0,1,1,0,0,0,0.3259668508287293
OLD80_CONTAMINATED,Q058,prose,B,dense,0.4,0,0.0,0.0,6,1,0,0,0,0.3259668508287293
OLD80_CONTAMINATED,Q058,prose,B,dense,0.5,0,0.0,0.0,6,1,0,0,0,0.3259668508287293
OLD80_CONTAMINATED,Q058,prose,B,dense,0.6,0,0.0,0.0,6,1,0,0,0,0.3259668508287293
OLD80_CONTAMINATED,Q058,prose,B,dense,0.7,0,0.0,0.0,1,1,0,0,0,0.3259668508287293
OLD80_CONTAMINATED,Q058,prose,B,dense,0.8,0,0.0,0.0,1,1,0,0,0,0.3259668508287293
OLD80_CONTAMINATED,Q058,prose,B,sparse,0.4,0,0.0,0.0,6,1,0,0,0,0.3259668508287293
OLD80_CONTAMINATED,Q058,prose,B,sparse,0.5,0,0.0,0.0,6,1,0,0,0,0.3259668508287293
OLD80_CONTAMINATED,Q058,prose,B,sparse,0.6,0,0.0,0.0,6,1,0,0,0,0.3259668508287293
OLD80_CONTAMINATED,Q058,prose,B,sparse,0.7,0,0.0,0.0,1,1,0,0,0,0.3259668508287293
OLD80_CONTAMINATED,Q058,prose,B,sparse,0.8,0,0.0,0.0,1,1,0,0,0,0.3259668508287293
OLD80_CONTAMINATED,Q059,prose,A,hybrid,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q059,prose,A,hybrid,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q059,prose,A,hybrid,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q059,prose,A,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q059,prose,A,hybrid,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q059,prose,A,dense,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q059,prose,A,dense,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q059,prose,A,dense,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q059,prose,A,dense,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q059,prose,A,dense,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q059,prose,A,sparse,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q059,prose,A,sparse,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q059,prose,A,sparse,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q059,prose,A,sparse,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q059,prose,A,sparse,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q059,prose,B,hybrid,0.4,1,1.0,1.0,1,1,1,1,1,0.8613861386138614
OLD80_CONTAMINATED,Q059,prose,B,hybrid,0.5,1,1.0,1.0,1,1,1,1,1,0.8613861386138614
OLD80_CONTAMINATED,Q059,prose,B,hybrid,0.6,1,1.0,1.0,1,1,1,1,1,0.8613861386138614
OLD80_CONTAMINATED,Q059,prose,B,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,0.8613861386138614
OLD80_CONTAMINATED,Q059,prose,B,hybrid,0.8,1,1.0,1.0,1,1,1,1,1,0.8613861386138614
OLD80_CONTAMINATED,Q059,prose,B,dense,0.4,1,1.0,1.0,1,1,1,1,1,0.8613861386138614
OLD80_CONTAMINATED,Q059,prose,B,dense,0.5,1,1.0,1.0,1,1,1,1,1,0.8613861386138614
OLD80_CONTAMINATED,Q059,prose,B,dense,0.6,1,1.0,1.0,1,1,1,1,1,0.8613861386138614
OLD80_CONTAMINATED,Q059,prose,B,dense,0.7,1,1.0,1.0,1,1,1,1,1,0.8613861386138614
OLD80_CONTAMINATED,Q059,prose,B,dense,0.8,1,1.0,1.0,1,1,1,1,1,0.8613861386138614
OLD80_CONTAMINATED,Q059,prose,B,sparse,0.4,1,1.0,1.0,1,1,1,1,1,0.8613861386138614
OLD80_CONTAMINATED,Q059,prose,B,sparse,0.5,1,1.0,1.0,1,1,1,1,1,0.8613861386138614
OLD80_CONTAMINATED,Q059,prose,B,sparse,0.6,1,1.0,1.0,1,1,1,1,1,0.8613861386138614
OLD80_CONTAMINATED,Q059,prose,B,sparse,0.7,1,1.0,1.0,1,1,1,1,1,0.8613861386138614
OLD80_CONTAMINATED,Q059,prose,B,sparse,0.8,1,1.0,1.0,1,1,1,1,1,0.8613861386138614
OLD80_CONTAMINATED,Q060,prose,A,hybrid,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q060,prose,A,hybrid,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q060,prose,A,hybrid,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q060,prose,A,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q060,prose,A,hybrid,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q060,prose,A,dense,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q060,prose,A,dense,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q060,prose,A,dense,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q060,prose,A,dense,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q060,prose,A,dense,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q060,prose,A,sparse,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q060,prose,A,sparse,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q060,prose,A,sparse,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q060,prose,A,sparse,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q060,prose,A,sparse,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q060,prose,B,hybrid,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q060,prose,B,hybrid,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q060,prose,B,hybrid,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q060,prose,B,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q060,prose,B,hybrid,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q060,prose,B,dense,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q060,prose,B,dense,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q060,prose,B,dense,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q060,prose,B,dense,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q060,prose,B,dense,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q060,prose,B,sparse,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q060,prose,B,sparse,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q060,prose,B,sparse,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q060,prose,B,sparse,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q060,prose,B,sparse,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q061,prose,A,hybrid,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q061,prose,A,hybrid,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q061,prose,A,hybrid,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q061,prose,A,hybrid,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q061,prose,A,hybrid,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q061,prose,A,dense,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q061,prose,A,dense,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q061,prose,A,dense,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q061,prose,A,dense,0.7,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q061,prose,A,dense,0.8,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q061,prose,A,sparse,0.4,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q061,prose,A,sparse,0.5,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q061,prose,A,sparse,0.6,1,1.0,1.0,1,1,1,1,1,1.0
OLD80_CONTAMINATED,Q061,prose,A,sparse,0.7,1,1.0,1.0,1,1,1,1,1,1.0
